번호	상호	영업표지	대표자	등록번호	최초등록일	업종
10643	(주)셀렉코퍼레이션	셀렉커피랩(SELECT)	권용철	20231305	2023.09.07	커피
10642	(주)양인에프엔비	양인환대(羊人歡待)	하종엽	20241290	2024.09.20	한식
10641	테이킷	테이킷스시	이재윤	20241584	2024.11.27	일식
10640	(주)델리바이오(Deli-bio)	요거트월드	강리나	20211434	2021.06.21	기타 외식
10639	육츠커피	육츠커피	최정욱	20240637	2024.05.08	커피
10638	(주)씨피푸드	큭큭피자	정정숙	20241298	2024.09.24	피자
10637	(주)공존컴퍼니	국민만족 720	이성인	20240760	2024.06.04	한식
10636	(주)컷테니스	컷테니스 (CUT TENNIS)	장다인	20241581	2024.11.27	스포츠 관련
10635	(주)이엔에프엔비우이며녹	우이며녹	간호승	20230914	2023.06.22	기타 외식
10634	(주)제이에프씨	클로버 커피(Clover Coffee)	나상균	20215175	2021.11.16	커피
10633	(주)제이에프씨	그릴파이브(Grill5)	나상균	20215176	2021.11.16	패스트푸드
10632	(주)제이에프씨	오케이 치킨&피자	나상균	20212588	2021.10.12	치킨
10631	(주)제이에프씨	죠스떡볶이	나상균	20100100077	2010.01.28	분식
10630	(주)프레드피자	프레드피자	강태성	20200522	2020.04.17	피자
10629	(주)디에이치엠에프앤비	순수덮밥	임민수	20211340	2021.06.08	한식
10628	(주)리딩리더	리딩리더	박소윤	20200003	2020.01.02	교육 (외국어)
10627	서가김푸드FC	착한쭝식	서인환, 김훈형	20170711	2017.06.16	중식
10626	(주)디에이치엠에프앤비	조선볶음밥	임민수	20214649	2021.11.11	한식
10625	(주)꿈을실현하는사람들	아몽즈커피(A Mong Z)	오몽석	20210294	2021.02.03	커피
10624	(주)꿈을실현하는사람들	불막열삼	오몽석	20160329	2016.04.15	한식
10623	(주)컴포즈커피	컴포즈커피(COMPOSE COFFEE)	김진성	20141250	2014.12.23	커피
10622	(주)현인에프앤디	88켄터키치킨&떡볶이	유병갑	20140759	2014.08.14	치킨
10621	(주)현인에프앤디	아리아치킨	유병갑	20080100401	2008.08.29	치킨
10620	디블랙아카데미	디블랙아카데미	홍재혁	20211673	2021.07.26	기타 교육
10619	(주)티지와이	가마치통닭	김재곤	20160798	2016.08.11	치킨
10618	다사라에프엔비(F&B)	다샤브	이영진	20200934	2020.07.28	한식
10617	(주)피오르도니아	대한삼겹	우강식	20220006	2022.01.04	한식
10616	(주)아이에프그룹	족장	최재봉	20130481	2013.12.15	한식
10615	(주)나도람에프씨	투존치킨	엄태운	20140651	2014.07.25	치킨
10614	(주)펌킨컴퍼니	펌킨펫하우스	양두환	20200905	2020.07.21	반려동물 관련
10613	(주)다수니	다수니와플	황다혜	20201848	2020.12.21	기타 외식
10612	(주)더이음	마켓무	박용현	20211844	2021.08.09	편의점
10611	(주)강남사람들	티블랙	조광섭	20160622	2016.07.11	커피
10610	(주)코리아케이푸드	오전복	허재웅	20211754	2021.08.03	한식
10609	(주)코리아케이푸드	서울깍두기	허재웅	20211791	2021.08.06	한식
10608	(주)룩옵틱스	룩옵티컬	허명효	20110100087	2011.04.01	안경
10607	기쁜소리컴퍼니	반지대학	나동욱	20150165	2015.02.17	기타도소매
10606	코딩그라운드	코딩그라운드	김우림	20230658	2023.05.10	기타 교육
10605	(주)루크러닝	라하잉글리시	이정민	20181083	2018.10.24	교육 (외국어)
10604	포대포	포대포	김기영	20221466	2022.12.28	한식
10603	(주)킹엔콩	KING N KONG CAFE	조기연	20160558	2016.06.15	기타 외식
10602	(주)마루퍼슨스	홍수계찜닭	김창환, 최원규	20130100251	2013.03.27	한식
10601	왕미미오락실	왕미미오락실	김솔	20241579	2024.11.26	오락
10600	(주)스콜라몬테소리	스콜라몬테소리	이지수	20170449	2017.03.29	기타 교육
10599	(주)코랄블루	핑키펑키(PinkyPunky)	신영진, 박재영	20241580	2024.11.26	오락
10598	(주)고엘컴퍼니	주도락	김경열	20240215	2024.02.08	주점
10597	(주)정철	와커피 (WA’ COFFEE)	안정철	20211960	2021.08.26	커피
10596	(주)에이치푸드컴퍼니	숯불쪽갈비 개미식당	이계훈	20241142	2024.08.16	한식
10595	(주)달래에프앤비	달래해장	임동혁	20220154	2022.02.24	한식
10594	(주)더쉐프	텐퍼센트스페셜티커피	김태경	20180244	2018.03.09	커피
10593	(주)도사정일면	도사정일면	권대규	20221088	2022.10.13	일식
10592	(주)비에프코리아	밥풀떼기	정경수 외 1명	20231402	2023.09.26	한식
10591	만선호프2	만선호프	방성수	20230156	2023.02.01	주점
10590	은행건어물	은행건어물	이명자,나용주	20220330	2022.04.21	편의점
10589	풍원식품	족9	김병근	20210367	2021.02.10	한식
10588	성공하는사람들	바른고기 도림식당	이용원	20212938	2021.10.20	기타 외식
10587	감성팩	연탄해	이정아	20215815	2021.11.18	한식
10586	감성팩	감성카페	이정아	20215816	2021.11.18	커피
10585	(주)씨에이치푸드	버거형의 어쩌다 마켓	장보광	20231565	2023.10.26	기타도소매
10584	(주)씨에이치푸드	버거형의어쩌다소고기국밥	장보광	20212115	2021.09.09	한식
10583	(주)씨에이치푸드	버거형의어쩌다떡볶이	장보광	20230160	2023.02.01	분식
10582	(주)행복만석	또보겠지 떡볶이집	백부기, 김진주	20190834	2019.08.13	분식
10581	(주)뮤앤무	뮤앤무오르프	김규식	20110100305	2011.07.27	기타 교육
10580	(주)링코제일	링코	최종태	20080100686	2008.11.17	기타도소매
10579	홈플러스(주)	홈플러스익스프레스	조주연,김광일	20090100526	2009.11.18	기타도소매
10578	한동길식품	한동길전통감자탕	오동철 외 2	20080100166	2008.08.02	한식
10577	유진물산	꾸꾸루꾸유진바베큐치킨	최광호	20080100419	2008.09.01	치킨
10576	(주)정직한	벤티프레소	이준수	20201680	2020.12.04	커피
10575	(주)정직한	꿀스커피GGUL'S COFFEE	이준수	20170850	2017.07.25	커피
10574	(주)인맥에프엔씨	인생건어물맥주	고형기	20190853	2019.08.20	주점
10573	노배드바이브스	노배드바이브스	김태훈	20241578	2024.11.25	커피
10572	제이엔터스튜디오(주)	제이엔터스튜디오	한재우	20241573	2024.11.25	기타 서비스
10571	(주)홀릭코퍼레이션	과일에반하다.프루타	신정현	20211504	2021.07.05	음료 (커피 외)
10570	와이비컴퍼니	요비헤어	나승엽	20241576	2024.11.25	이미용
10569	(주)한솥	한솥	이영덕, 이하림	20080100308	2008.08.14	한식
10568	㈜사이드쇼	사이드쇼	김보선	20180698	2018.07.17	분식
10567	(주)빨라쪼	빨라쪼 델 프레도	김용선	20120100412	2012.08.16	아이스크림/빙수
10566	형제JH	형제피자	김민열	20240226	2024.02.08	피자
10565	(주)대한파크골프시스템	파세지아타	김광수	20241575	2024.11.25	스포츠 관련
10564	(주)와이엔엠푸드	처음본 명품민물장어	윤인규	20231604	2023.11.02	한식
10563	(주)와이엔엠푸드	두판	윤인규	20200433	2020.03.26	한식
10562	(주)소믹스	심봉사도로케	소수창	20160521	2016.06.03	제과제빵
10561	엔와이앤컴퍼니(주)	병아리김밥	윤동연	20212168	2021.09.14	기타 외식
10560	(주)에스앤엠컴퍼니	미니드레스	황재승	20210585	2021.03.02	의류 / 패션
10559	(주)중독컴퍼니	카페인중독	김성우	20171137	2017.09.28	커피
10558	(주)손큰	손큰할매순대국	이한견	20210969	2021.04.01	한식
10557	(주)손큰	손큰국밥	이한견	20210970	2021.04.01	한식
10556	(주)호맥생활	호맥	김경진,이주환	20190545	2019.06.12	주점
10555	입맛을훔친순댓국	입맛을 훔친 순댓국	이관노	20240327	2024.02.28	한식
10554	(주)위대한사람들	피자는 치즈빨	김탁겸	20201243	2020.09.22	피자
10553	호랑이장칼국수	호랑이장칼국수	송현정	20240124	2024.01.22	한식
10552	(주)푸드웍스(FoodWorks)	압구정샌드위치	임세순	20241056	2024.08.01	제과제빵
10551	(주)네오에프앤비	네오피자	서일영	20160718	2016.07.28	피자
10550	(주)에스앤에스컴퍼니	서가앤쿡	이성민	20110600026	2011.07.01	서양식
10549	(주)세연에프앤비	사구대패오구삼겹	이승민	20241075	2024.08.02	한식
10548	전원숯불갈비	전원숯불	엄태인	20141254	2014.12.23	기타 외식
10547	(유)가로수브랜딩	숯토리	안승훈	20240481	2024.03.29	일식
10546	(주)와이엔엠푸드	처음본 진곰탕	윤인규	20211726	2021.07.29	한식
10545	(주)제주앤코리아	30년 할매 닭발	이종관	20191064	2019.10.18	한식
10544	심돈	진심돈	심우권	20230972	2023.07.05	한식
10543	(주)비티에프엔씨	791버거트럭	이충희	20211682	2021.07.27	패스트푸드
10542	수기획	연꽃치	민대홍	20220706	2022.07.22	일식
10541	수기획	진지덮밥&돈가스	민대홍	20212237	2021.09.24	일식
10540	수기획	수코미치	민대홍	20171278	2017.11.08	일식
10539	제이엠트렌드	후식(WHO SEEK)	이준미	20200717	2020.06.12	커피
10538	홍익스테이크	홍익스테이크	김도식	20200928	2020.07.27	기타 외식
10537	용선생짬뽕	라라드래곤반점	엄승빈	20240591	2024.04.24	중식
10536	(주)짬뽕관	미미 찌개방	이혜리	20212425	2021.10.07	한식
10535	(주)짬뽕관	미미 된장집	이혜리	20212422	2021.10.07	한식
10534	(주)짬뽕관	짬뽕관	이혜리	20211548	2021.07.09	중식
10533	한제	한제소곱창전골	김홍수, 배형욱	20190886	2019.08.27	한식
10532	원미가	백남옥달인손만두	백남옥	20170368	2017.03.13	기타 외식
10531	엠에스에프엔비	육회먹은꼬막&반반비빔밥	양문식	20211046	2021.04.15	한식
10530	(주)거성에프앤비	냉철한삼겹	박형수, 고재욱	20200852	2020.07.10	한식
10529	루트르(주)	카와우소(カワウソ)	김원동	20240312	2024.02.28	주점
10528	(주)루이파트너스	카페온나	최해수	20231009	2023.07.10	커피
10527	(주)프로스이앤에프	순살만공격	안상우	20211707	2021.07.29	치킨
10526	(주)대한민국만세삼계탕	대한민국 만세 삼계탕	강구만	20213470	2021.10.28	한식
10525	솔든코리아	바른찌개밀키트	홍현우	20200406	2020.03.19	배달
10524	(주)제이에프파트너스	키팜	정재헌	20215471	2021.11.17	커피
10523	(주)제이에프파트너스	고수의 운전면허	정재헌	20190683	2019.07.15	기타 서비스
10522	솔든코리아	샐러드스토리	홍현우	20213797	2021.11.02	기타 외식
10521	네버슬립(주)	호앙비엣	김태영, 장준	20240049	2024.01.08	기타 외국식
10520	(주)세웅에프앤비	샤브담다	김형근	20210143	2021.01.20	기타 외국식
10519	(주)인생닭강정	인생뚝배기	허진영, 이성준	20213008	2021.10.21	한식
10518	(주)인생닭강정	인생닭강정	허진영, 이성준	20200209	2020.02.17	치킨
10517	(주)더블유엔푸드	?팔이(TOM82)	이운영	20210935	2021.03.30	기타 외국식
10516	(주)이이오오	포25(PHO25)	이승환	20210582	2021.02.26	기타 외국식
10515	(주)시소	스테이크의 정석	박승희	20230355	2023.03.06	서양식
10514	(주)엔에스푸드	0910멸치집	이종섭	20210943	2021.03.31	기타 외식
10513	밀크로지에프앤비	밀크로지	정일남	20212065	2021.09.07	커피
10512	(주)록원에프엔비	리얼안심탕수육	정화영	20170828	2017.07.14	기타 외식
10511	한국타이어앤테크놀로지(주)	T’Station	이수일	20130387	2013.11.15	자동차 관련
10510	(주)씨앤에이치글로벌	육회한연어	고명숙	20151091	2015.11.09	기타 외식
10509	(주)씨앤에이치글로벌	참치라이더	고명숙	20190006	2019.01.04	기타 외식
10508	지앤비교육(주)	GnB어학원	원종호	20080100364	2008.08.26	교육 (외국어)
10507	지앤비교육(주)	패럴랙스학원	원종호	20191304	2019.12.04	교육 (외국어)
10506	지앤비교육(주)	씬씬중국어학원	원종호	20140463	2014.06.09	교육 (외국어)
10505	(주)쏘울에프엔비	소울국밥	송기섭	20212638	2021.10.12	한식
10504	(주)새로	새로클린	홍준서	20231149	2023.08.11	세탁
10503	(주)팔미식품	떡두껍집	최원	20241157	2024.08.22	분식
10502	천계푸드	천계산장	박민규, 장정환	20221249	2022.11.21	한식
10501	노형삼대국수	제주삼대국밥	진영자, 강형범	20241569	2024.11.22	한식
10500	(주)쿡일레븐	마장돈백갈비	손재성	20211196	2021.05.12	한식
10499	(주)디디에프엔비	디디찜엔닭	임인엽	20210502	2021.02.24	한식
10498	(주)디디에프엔비	디디치킨(DD치킨)	임인엽	20080200132	2008.08.20	치킨
10497	(주)에스엔푸드	통닭연구소	양승남	20241567	2024.11.22	치킨
10496	올드몬트	올드몬트베이글	박상은	20240723	2024.05.24	제과제빵
10495	수경수제만두	수경수제만두	주수경	20221463	2022.12.26	분식
10494	미수국밥	미수국밥	이은섭	20240030	2023.12.18	한식
10493	(주)온다푸드	길동우동	박흥순	20170274	2017.02.21	기타 외식
10492	(주)미진미트	디어벨류(Dear Value)	전용정	20240685	2024.05.17	기타 외식
10491	(주)공오일	카페051(cafe051)	김기진	20160973	2016.09.26	커피
10490	크로하우스(CRO-HOUSE)	크로하우스	노유민	20231433	2023.10.05	제과제빵
10489	(주)채정	정직유부	조현홍	20190497	2019.06.03	한식
10488	밥부심서면점	밥부심	이경자	20240486	2024.04.01	한식
10487	㈜에스에스인터내셔널	#커피플라잉스콘	김민정	20230823	2023.06.09	커피
10486	제로에프앤비(주)	제로밥상	현정민	20240138	2024.01.25	한식
10485	가츠시	가츠시	박종선	20241057	2024.08.01	일식
10484	(주)신가네	무쇠김치삼겹	신지우	20201895	2020.12.24	한식
10483	블레스롤가맹본부	블레스롤(Bless Roll)	한아랑	20150658	2015.07.24	커피
10482	(주)에이티컴퍼니	만평우동	이상문	20231449	2023.10.06	분식
10481	(주)계주	장터옛날통닭	김미화	20210576	2021.03.02	치킨
10480	(주)쿡일레븐	열광회관	손재성	20201120	2020.09.04	한식
10479	(주)더블유디	이동규인왔따쪽갈비	이동규	20181212	2018.11.28	한식
10478	(주)반지하에프엔비	반지하	전홍범	20231189	2023.08.22	한식
10477	(주)우리들체인	염색이야기	송선우	20151198	2015.12.08	이미용
10476	(주)유스타팜	진할머니갈비국밥	김은주	20240576	2024.04.23	한식
10475	여러드림	하타네	김용진	20231330	2023.09.15	일식
10474	투가이즈	최강치킨	김재홍	20220292	2022.04.06	치킨
10473	(주)더풋샵컴퍼니	더풋샵(THE FOOT SHOP)	조규상	20080200256	2008.11.05	기타 서비스
10472	(주)더풋샵컴퍼니	뉴가닉테라피	조규상	20230764	2023.05.26	기타 서비스
10471	파스타제작소	파스타제작소 파스타&필라프	신연수	20211105	2021.04.27	서양식
10470	씨컴퍼니	마장동김씨	이영석, 박현정	20200937	2020.07.28	한식
10469	현성식품(주)	백년가마솥옛날통닭	김민준	20190336	2019.04.10	치킨
10468	(주)씨드트리	옛날장터치킨	김영재, 전용남	20120100376	2012.08.02	치킨
10467	311키친	피자캡	한소정	20220807	2022.08.10	피자
10466	(주)블랙핀	마이캡(my cab)	강순구	20240779	2024.06.05	기타 서비스
10465	봉자막창	봉자막창	김봉녀	20190345	2019.04.12	한식
10464	(유)대동상회	대동집	라은미	20211246	2021.05.26	한식
10463	(주)스콜라몬테소리	쁘리몬테수학	이지수	20180545	2018.05.29	기타 교육
10462	(주)스콜라몬테소리	쁘리몽영어	이지수	20213077	2021.10.22	교육 (교과)
10461	이정에프앤비	내만삼겹살	이준혁	20200887	2020.07.17	한식
10460	㈜헤즈업	헤즈업	성현찬	20211698	2021.07.29	주점
10459	씨에이치푸드(CHFOOD)	본감자탕	이승미	20215656	2021.11.18	한식
10458	감성대패	감성대패	유영옥	20190467	2019.05.27	기타 외식
10457	한국음악감성교육연구소	브레인뮤직아트	이은형	20230127	2023.01.27	기타 교육
10456	레드립F&B	홍주방	김필제,김지원	20191040	2019.10.15	중식
10455	대원아로마	아로마갤러리	박진영	20110100538	2019.10.15	기타도소매
10454	에스엠푸드	제주고깃집	박수용	20140948	2014.10.07	한식
10453	카페계란빵사세요제주본점	계란빵사세요	오재관	20220657	2022.07.13	제과제빵
10452	칠링(Chilling)	chilling	남왕섭	20221236	2022.11.17	커피
10451	숨맑은집인테리어	숨맑은집	박병준	20231343	2023.09.18	커피
10450	동오F&C	도쿠도쿠	김동오	20215856	2021.12.15	한식
10449	투썸플레이스(주)	투썸플레이스	문영주	20080100618	2008.10.17	커피
